27,8,OUTPUT/pa1-unknown-k-output-1.txt
201.907,187.853,197.058
321.545,334.191,125.565
211.28,211.346,209.31
208.393,210.007,334.27
205.507,208.669,459.229
209.975,336.332,210.619
207.088,334.993,335.578
204.202,333.655,460.538
208.67,461.318,211.928
205.783,459.98,336.887
202.897,458.641,461.847
336.24,212.62,212.211
333.353,211.282,337.17
330.467,209.943,462.13
334.935,337.606,213.519
332.048,336.268,338.479
329.162,334.929,463.438
333.63,462.593,214.828
330.743,461.254,339.787
327.856,459.916,464.747
461.2,213.895,215.111
458.313,212.556,340.07
455.427,211.218,465.03
459.895,338.881,216.419
457.008,337.542,341.379
454.121,336.204,466.338
458.589,463.867,217.728
455.703,462.529,342.687
452.816,461.19,467.647
208.188,209.631,448.168
204.583,206.202,573.068
200.979,202.772,697.969
208.673,334.583,451.612
205.068,331.153,576.513
201.463,327.724,701.414
209.157,459.534,455.057
205.552,456.105,579.958
201.948,452.675,704.859
333.135,209.048,451.758
329.53,205.618,576.658
325.926,202.189,701.559
333.62,333.999,455.202
330.015,330.57,580.103
326.41,327.14,705.004
334.104,458.951,458.647
330.5,455.521,583.548
326.895,452.092,708.449
458.082,208.464,455.347
454.478,205.035,580.248
450.873,201.605,705.149
458.567,333.416,458.792
454.962,329.986,583.693
451.357,326.557,708.594
459.051,458.367,462.237
455.447,454.938,587.138
451.842,451.508,712.039
208.317,448.293,208.955
207.024,448.61,333.948
205.731,448.928,458.941
209.927,573.282,208.655
208.634,573.6,333.648
207.34,573.917,458.641
211.537,698.271,208.354
210.244,698.589,333.347
208.95,698.906,458.34
333.3,446.686,210.253
332.007,447.004,335.246
330.713,447.321,460.239
334.91,571.675,209.952
333.617,571.993,334.945
332.323,572.31,459.938
336.52,696.665,209.651
335.227,696.982,334.644
333.933,697.299,459.637
458.283,445.079,211.55
456.99,445.397,336.543
455.696,445.714,461.536
459.893,570.069,211.249
458.6,570.386,336.242
457.306,570.703,461.235
461.503,695.058,210.949
460.21,695.375,335.941
458.916,695.693,460.934
210.863,448.416,451.471
212.216,448.773,576.463
213.569,449.129,701.455
210.876,573.416,451.114
212.229,573.772,576.106
213.581,574.129,701.098
210.889,698.415,450.757
212.241,698.772,575.75
213.594,699.128,700.742
335.856,448.4,450.118
337.208,448.756,575.11
338.561,449.113,700.102
335.868,573.399,449.761
337.221,573.756,574.753
338.574,574.112,699.746
335.881,698.399,449.405
337.234,698.755,574.397
338.587,699.111,699.389
460.848,448.383,448.765
462.201,448.739,573.757
463.554,449.096,698.749
460.861,573.382,448.408
462.214,573.739,573.401
463.567,574.095,698.393
460.874,698.382,448.052
462.227,698.738,573.044
463.58,699.095,698.036
449.774,209.929,209.499
449.393,213.173,334.457
449.012,216.418,459.414
450.932,334.882,206.259
450.551,338.126,331.216
450.17,341.37,456.173
452.089,459.834,203.018
451.709,463.079,327.976
451.328,466.323,452.933
574.768,208.782,209.91
574.387,212.026,334.868
574.006,215.27,459.825
575.926,333.734,206.67
575.545,336.978,331.627
575.164,340.223,456.584
577.084,458.687,203.429
576.703,461.931,328.386
576.322,465.175,453.344
699.762,207.634,210.321
699.381,210.878,335.278
699,214.122,460.236
700.92,332.587,207.081
700.539,335.831,332.038
700.158,339.075,456.995
702.078,457.539,203.84
701.697,460.784,328.797
701.316,464.028,453.755
450.224,209.255,451.751
453.587,210.903,576.695
456.95,212.551,701.639
452.124,334.229,450.051
455.487,335.877,574.995
458.85,337.525,699.939
454.024,459.203,448.351
457.387,460.851,573.295
460.75,462.499,698.239
575.164,207.31,448.413
578.527,208.958,573.357
581.89,210.606,698.301
577.064,332.284,446.714
580.427,333.932,571.657
583.79,335.58,696.601
578.964,457.258,445.014
582.327,458.906,569.958
585.69,460.554,694.902
700.104,205.365,445.076
703.468,207.013,570.02
706.831,208.661,694.964
702.004,330.339,443.376
705.368,331.987,568.32
708.731,333.635,693.264
703.904,455.313,441.676
707.268,456.961,566.62
710.631,458.609,691.564
450.077,448.211,210.248
447.848,444.569,335.175
445.619,440.926,460.102
450.62,573.157,213.901
448.391,569.514,338.828
446.162,565.872,463.755
451.163,698.102,217.554
448.934,694.46,342.481
446.705,690.817,467.408
575.056,447.604,212.46
572.827,443.961,337.387
570.598,440.319,462.314
575.599,572.549,216.113
573.37,568.907,341.04
571.141,565.264,465.967
576.142,697.494,219.766
573.913,693.852,344.693
571.684,690.209,469.62
700.035,446.996,214.672
697.806,443.353,339.599
695.577,439.711,464.526
700.578,571.941,218.325
698.349,568.299,343.252
696.12,564.656,468.179
701.121,696.887,221.978
698.892,693.244,346.905
696.663,689.602,471.832
450.316,449.836,448.554
447.569,450.739,573.52
444.822,451.643,698.487
448.322,574.817,447.607
445.575,575.72,572.573
442.828,576.623,697.54
446.329,699.797,446.66
443.582,700.7,571.626
440.834,701.604,696.593
575.27,451.85,451.286
572.523,452.753,576.253
569.776,453.657,701.219
573.276,576.831,450.339
570.529,577.734,575.306
567.782,578.637,700.272
571.283,701.811,449.392
568.535,702.714,574.358
565.788,703.618,699.325
700.224,453.864,454.018
697.477,454.768,578.985
694.73,455.671,703.952
698.23,578.845,453.071
695.483,579.748,578.038
692.736,580.651,703.004
696.236,703.825,452.124
693.489,704.729,577.091
690.742,705.632,702.057
